"","year","chamber","District","Prez_Dem","Prez_Repub","Gub_Dem","Gub_Repub","US_Sen_Dem","US_Sen_Repub","US_Sen2_Dem","US_Sen2_Repub"
"2251",2010,"HS",51,NA,NA,71889,18197,71348,17947,NA,NA
"2252",2010,"HS",52,NA,NA,51081,5113,50156,4855,NA,NA
"2253",2010,"HS",53,NA,NA,84698,66124,84126,65592,NA,NA
"2254",2010,"HS",54,NA,NA,73379,57543,71506,58245,NA,NA
"2255",2010,"HS",55,NA,NA,60280,26874,59104,27127,NA,NA
"2256",2010,"HS",56,NA,NA,53042,33706,51958,33817,NA,NA
"2257",2010,"HS",57,NA,NA,53289,26851,51208,27745,NA,NA
"2258",2010,"HS",58,NA,NA,60638,30052,58275,30319,NA,NA
"2259",2010,"HS",59,NA,NA,61706,79809,57078,84847,NA,NA
"2260",2010,"HS",60,NA,NA,50888,79495,48476,81257,NA,NA
"2261",2010,"HS",61,NA,NA,43049,27683,41640,29150,NA,NA
"2262",2010,"HS",62,NA,NA,43976,17651,43087,18533,NA,NA
"2263",2010,"HS",63,NA,NA,59524,65001,55505,69227,NA,NA
"2264",2010,"HS",64,NA,NA,59675,73620,55818,76802,NA,NA
"2265",2010,"HS",65,NA,NA,58184,72815,54059,77769,NA,NA
"2266",2010,"HS",66,NA,NA,48068,77915,44708,81645,NA,NA
"2267",2010,"HS",67,NA,NA,54000,83603,51945,84421,NA,NA
"2268",2010,"HS",68,NA,NA,43842,58263,45130,56637,NA,NA
"2269",2010,"HS",69,NA,NA,33790,19916,33945,19690,NA,NA
"2270",2010,"HS",70,NA,NA,62890,95337,62209,95111,NA,NA
"2271",2010,"HS",71,NA,NA,53077,96608,51298,99214,NA,NA
"2272",2010,"HS",72,NA,NA,45167,66266,43853,67505,NA,NA
"2273",2010,"HS",73,NA,NA,50175,83164,48358,84552,NA,NA
"2274",2010,"HS",74,NA,NA,63171,91154,61870,91046,NA,NA
"2275",2010,"HS",75,NA,NA,66204,94543,66133,92826,NA,NA
"2276",2010,"HS",76,NA,NA,80083,54578,78675,53633,NA,NA
"2277",2010,"HS",77,NA,NA,50807,84533,47068,87507,NA,NA
"2278",2010,"HS",78,NA,NA,66948,53757,65337,54155,NA,NA
"2279",2010,"HS",79,NA,NA,44063,27672,43884,27822,NA,NA
"2280",2010,"HS",80,NA,NA,55411,42762,53841,43577,NA,NA
"2281",2012,"SEN",1,149950,215433,NA,NA,154678,212645,NA,NA
"2282",2012,"SEN",2,286243,114180,NA,NA,295467,111476,NA,NA
"2283",2012,"SEN",3,243450,118939,NA,NA,247431,116371,NA,NA
"2284",2012,"SEN",4,151963,180088,NA,NA,155388,177108,NA,NA
"2285",2012,"SEN",5,157233,126594,NA,NA,157237,126055,NA,NA
"2286",2012,"SEN",6,214658,101958,NA,NA,214182,98603,NA,NA
"2287",2012,"SEN",7,241544,148322,NA,NA,250844,139125,NA,NA
"2288",2012,"SEN",8,150301,190900,NA,NA,152161,189541,NA,NA
"2289",2012,"SEN",9,340820,39007,NA,NA,339375,37840,NA,NA
"2290",2012,"SEN",10,223018,70385,NA,NA,223339,67165,NA,NA
"2291",2012,"SEN",11,329961,54149,NA,NA,334920,45023,NA,NA
"2292",2012,"SEN",12,121469,84965,NA,NA,121543,84551,NA,NA
"2293",2012,"SEN",13,275220,98068,NA,NA,282789,88093,NA,NA
"2294",2012,"SEN",14,89868,61313,NA,NA,89596,62258,NA,NA
"2295",2012,"SEN",15,234980,93604,NA,NA,236690,89947,NA,NA
"2296",2012,"SEN",16,102852,176552,NA,NA,106459,174555,NA,NA
"2297",2012,"SEN",17,248697,134032,NA,NA,251573,134991,NA,NA
"2298",2012,"SEN",18,199875,63587,NA,NA,194873,63802,NA,NA
"2299",2012,"SEN",19,197545,133361,NA,NA,197580,130655,NA,NA
"2300",2012,"SEN",20,148299,64855,NA,NA,141592,64160,NA,NA
"2301",2012,"SEN",21,137067,144068,NA,NA,135613,141794,NA,NA
"2302",2012,"SEN",22,168611,72658,NA,NA,166015,70032,NA,NA
"2303",2012,"SEN",23,143081,161025,NA,NA,142526,153730,NA,NA
"2304",2012,"SEN",24,183096,29208,NA,NA,179745,30345,NA,NA
"2305",2012,"SEN",25,227844,142435,NA,NA,228953,138112,NA,NA
"2306",2012,"SEN",26,287769,142972,NA,NA,290478,134062,NA,NA
"2307",2012,"SEN",27,217387,172185,NA,NA,220673,163004,NA,NA
"2308",2012,"SEN",28,136072,157199,NA,NA,136677,148267,NA,NA
"2309",2012,"SEN",29,154064,155156,NA,NA,155776,150260,NA,NA
"2310",2012,"SEN",30,256484,28081,NA,NA,247059,32280,NA,NA
"2311",2012,"SEN",31,148423,104013,NA,NA,145764,101470,NA,NA
"2312",2012,"SEN",32,193640,101607,NA,NA,191072,99353,NA,NA
"2313",2012,"SEN",33,177247,43004,NA,NA,170473,45855,NA,NA
"2314",2012,"SEN",34,150812,125507,NA,NA,151243,122467,NA,NA
"2315",2012,"SEN",35,224077,49965,NA,NA,215832,51338,NA,NA
"2316",2012,"SEN",36,174715,221702,NA,NA,172988,218063,NA,NA
"2317",2012,"SEN",37,177069,216706,NA,NA,177581,213142,NA,NA
"2318",2012,"SEN",38,155164,213390,NA,NA,157197,206267,NA,NA
"2319",2012,"SEN",39,244405,161363,NA,NA,243110,155717,NA,NA
"2320",2012,"SEN",40,162590,83159,NA,NA,160505,81310,NA,NA
"2321",2012,"HS",1,83622,120934,NA,NA,86487,120461,NA,NA
"2322",2012,"HS",2,129676,61175,NA,NA,133342,62487,NA,NA
"2323",2012,"HS",3,70970,91140,NA,NA,73091,90823,NA,NA
"2324",2012,"HS",4,115736,62041,NA,NA,117875,61445,NA,NA
"2325",2012,"HS",5,76838,104154,NA,NA,77738,104774,NA,NA
"2326",2012,"HS",6,86995,133235,NA,NA,89792,128845,NA,NA
"2327",2012,"HS",7,102635,44962,NA,NA,102093,44380,NA,NA
"2328",2012,"HS",8,92921,81961,NA,NA,94632,78927,NA,NA
"2329",2012,"HS",9,97294,60275,NA,NA,97296,57714,NA,NA
"2330",2012,"HS",10,167546,52882,NA,NA,173171,48315,NA,NA
"2331",2012,"HS",11,100958,61061,NA,NA,102929,59666,NA,NA
"2332",2012,"HS",12,70568,81994,NA,NA,71515,81303,NA,NA
"2333",2012,"HS",13,81849,43173,NA,NA,80891,43391,NA,NA
"2334",2012,"HS",14,127793,53340,NA,NA,130431,51188,NA,NA
"2335",2012,"HS",15,185935,20464,NA,NA,186354,19653,NA,NA
"2336",2012,"HS",16,132558,92070,NA,NA,139001,84950,NA,NA
"2337",2012,"HS",17,180671,19417,NA,NA,179491,18204,NA,NA
"2338",2012,"HS",18,154001,18137,NA,NA,152061,17783,NA,NA
"2339",2012,"HS",19,150222,34974,NA,NA,156394,27019,NA,NA
"2340",2012,"HS",20,115760,33855,NA,NA,115516,31997,NA,NA
"2341",2012,"HS",21,62795,47463,NA,NA,62755,47045,NA,NA
"2342",2012,"HS",22,140205,51635,NA,NA,144791,45072,NA,NA
"2343",2012,"HS",23,74304,93532,NA,NA,75019,92181,NA,NA
"2344",2012,"HS",24,135397,46844,NA,NA,138407,43411,NA,NA
"2345",2012,"HS",25,105443,36781,NA,NA,106109,35277,NA,NA
"2346",2012,"HS",26,46345,63831,NA,NA,46989,63534,NA,NA
"2347",2012,"HS",27,99114,27962,NA,NA,100107,26411,NA,NA
"2348",2012,"HS",28,133433,61619,NA,NA,134003,59823,NA,NA
"2349",2012,"HS",29,150044,57181,NA,NA,151809,57722,NA,NA
"2350",2012,"HS",30,84553,38951,NA,NA,84885,39189,NA,NA
"2351",2012,"HS",31,55846,32632,NA,NA,55280,33027,NA,NA
"2352",2012,"HS",32,41678,31011,NA,NA,42035,31492,NA,NA
"2353",2012,"HS",33,56326,74808,NA,NA,56119,72601,NA,NA
"2354",2012,"HS",34,54273,102029,NA,NA,56792,100875,NA,NA
"2355",2012,"HS",35,86091,88965,NA,NA,87234,88789,NA,NA
"2356",2012,"HS",36,68654,68221,NA,NA,68310,68038,NA,NA
"2357",2012,"HS",37,125931,74939,NA,NA,126100,73273,NA,NA
"2358",2012,"HS",38,90454,98420,NA,NA,89888,96260,NA,NA
"2359",2012,"HS",39,91215,29274,NA,NA,88188,30271,NA,NA
"2360",2012,"HS",40,76593,64460,NA,NA,74917,61653,NA,NA
"2361",2012,"HS",41,123173,77764,NA,NA,123410,76172,NA,NA
"2362",2012,"HS",42,73154,86078,NA,NA,75013,79831,NA,NA
"2363",2012,"HS",43,115643,50859,NA,NA,116473,48624,NA,NA
"2364",2012,"HS",44,92188,80115,NA,NA,92475,77463,NA,NA
"2365",2012,"HS",45,112137,60299,NA,NA,114502,55186,NA,NA
"2366",2012,"HS",46,108357,34755,NA,NA,106517,34189,NA,NA
"2367",2012,"HS",47,75782,28137,NA,NA,72392,28064,NA,NA
"2368",2012,"HS",48,87502,45656,NA,NA,85966,45655,NA,NA
"2369",2012,"HS",49,81502,41903,NA,NA,81040,38333,NA,NA
"2370",2012,"HS",50,160098,59957,NA,NA,162308,54171,NA,NA
"2371",2012,"HS",51,103444,16728,NA,NA,101434,17749,NA,NA
"2372",2012,"HS",52,72517,36718,NA,NA,69200,36096,NA,NA
"2373",2012,"HS",53,71600,10653,NA,NA,69200,11221,NA,NA
"2374",2012,"HS",54,160534,26646,NA,NA,157415,27356,NA,NA
"2375",2012,"HS",55,81936,93493,NA,NA,82668,90142,NA,NA
"2376",2012,"HS",56,64881,37861,NA,NA,64091,36003,NA,NA
"2377",2012,"HS",57,94852,50632,NA,NA,94361,49364,NA,NA
"2378",2012,"HS",58,97498,38595,NA,NA,94735,38199,NA,NA
"2379",2012,"HS",59,85742,4774,NA,NA,81017,7233,NA,NA
"2380",2012,"HS",60,64759,58443,NA,NA,63490,56969,NA,NA
"2381",2012,"HS",61,83664,45570,NA,NA,82274,44501,NA,NA
"2382",2012,"HS",62,135633,28529,NA,NA,130547,30527,NA,NA
"2383",2012,"HS",63,86385,24685,NA,NA,83966,25395,NA,NA
"2384",2012,"HS",64,110685,12443,NA,NA,104812,14149,NA,NA
"2385",2012,"HS",65,73623,64800,NA,NA,74659,63180,NA,NA
"2386",2012,"HS",66,108743,86784,NA,NA,109934,82762,NA,NA
"2387",2012,"HS",67,61494,90549,NA,NA,62137,86738,NA,NA
"2388",2012,"HS",68,79957,103570,NA,NA,79487,102753,NA,NA
"2389",2012,"HS",69,60562,27240,NA,NA,60220,27178,NA,NA
"2390",2012,"HS",70,112235,49857,NA,NA,109816,49921,NA,NA
"2391",2012,"HS",71,70892,109668,NA,NA,73257,104838,NA,NA
"2392",2012,"HS",72,81261,88836,NA,NA,81930,86259,NA,NA
"2393",2012,"HS",73,84781,130111,NA,NA,85677,127127,NA,NA
"2394",2012,"HS",74,96172,111674,NA,NA,97157,108972,NA,NA
"2395",2012,"HS",75,68077,101038,NA,NA,67546,99072,NA,NA
"2396",2012,"HS",76,88380,88888,NA,NA,85771,88275,NA,NA
"2397",2012,"HS",77,102271,105639,NA,NA,103676,100595,NA,NA
"2398",2012,"HS",78,134114,72375,NA,NA,132601,70670,NA,NA
"2399",2012,"HS",79,102862,62021,NA,NA,101995,59450,NA,NA
"2400",2012,"HS",80,81901,33794,NA,NA,79575,34214,NA,NA
"2401",2014,"SEN",1,NA,NA,139928,170755,NA,NA,NA,NA
"2402",2014,"SEN",2,NA,NA,203395,76283,NA,NA,NA,NA
"2403",2014,"SEN",3,NA,NA,156339,73592,NA,NA,NA,NA
"2404",2014,"SEN",4,NA,NA,107578,118414,NA,NA,NA,NA
"2405",2014,"SEN",5,NA,NA,88371,77560,NA,NA,NA,NA
"2406",2014,"SEN",6,NA,NA,139978,60196,NA,NA,NA,NA
"2407",2014,"SEN",7,NA,NA,147515,86440,NA,NA,NA,NA
"2408",2014,"SEN",8,NA,NA,97834,127197,NA,NA,NA,NA
"2409",2014,"SEN",9,NA,NA,219978,23968,NA,NA,NA,NA
"2410",2014,"SEN",10,NA,NA,129483,40768,NA,NA,NA,NA
"2411",2014,"SEN",11,NA,NA,210963,29588,NA,NA,NA,NA
"2412",2014,"SEN",12,NA,NA,69755,57294,NA,NA,NA,NA
"2413",2014,"SEN",13,NA,NA,171153,57007,NA,NA,NA,NA
"2414",2014,"SEN",14,NA,NA,55929,44849,NA,NA,NA,NA
"2415",2014,"SEN",15,NA,NA,149768,56843,NA,NA,NA,NA
"2416",2014,"SEN",16,NA,NA,59498,109951,NA,NA,NA,NA
"2417",2014,"SEN",17,NA,NA,165004,85191,NA,NA,NA,NA
"2418",2014,"SEN",18,NA,NA,84136,33296,NA,NA,NA,NA
"2419",2014,"SEN",19,NA,NA,130574,90832,NA,NA,NA,NA
"2420",2014,"SEN",20,NA,NA,57847,35951,NA,NA,NA,NA
"2421",2014,"SEN",21,NA,NA,58963,83597,NA,NA,NA,NA
"2422",2014,"SEN",22,NA,NA,66551,36497,NA,NA,NA,NA
"2423",2014,"SEN",23,NA,NA,71269,97337,NA,NA,NA,NA
"2424",2014,"SEN",24,NA,NA,81120,14329,NA,NA,NA,NA
"2425",2014,"SEN",25,NA,NA,115784,78592,NA,NA,NA,NA
"2426",2014,"SEN",26,NA,NA,151416,80006,NA,NA,NA,NA
"2427",2014,"SEN",27,NA,NA,112775,99544,NA,NA,NA,NA
"2428",2014,"SEN",28,NA,NA,81203,91350,NA,NA,NA,NA
"2429",2014,"SEN",29,NA,NA,75488,88228,NA,NA,NA,NA
"2430",2014,"SEN",30,NA,NA,108289,17562,NA,NA,NA,NA
"2431",2014,"SEN",31,NA,NA,59834,58426,NA,NA,NA,NA
"2432",2014,"SEN",32,NA,NA,78700,54841,NA,NA,NA,NA
"2433",2014,"SEN",33,NA,NA,65386,23336,NA,NA,NA,NA
"2434",2014,"SEN",34,NA,NA,87250,79089,NA,NA,NA,NA
"2435",2014,"SEN",35,NA,NA,91082,30112,NA,NA,NA,NA
"2436",2014,"SEN",36,NA,NA,94993,128714,NA,NA,NA,NA
"2437",2014,"SEN",37,NA,NA,93875,128030,NA,NA,NA,NA
"2438",2014,"SEN",38,NA,NA,88999,134149,NA,NA,NA,NA
"2439",2014,"SEN",39,NA,NA,143251,102667,NA,NA,NA,NA
"2440",2014,"SEN",40,NA,NA,77114,46832,NA,NA,NA,NA
"2441",2014,"HS",1,NA,NA,67745,85753,NA,NA,NA,NA
"2442",2014,"HS",2,NA,NA,94216,42684,NA,NA,NA,NA
"2443",2014,"HS",3,NA,NA,48727,62779,NA,NA,NA,NA
"2444",2014,"HS",4,NA,NA,79073,39993,NA,NA,NA,NA
"2445",2014,"HS",5,NA,NA,57246,72548,NA,NA,NA,NA
"2446",2014,"HS",6,NA,NA,68463,81510,NA,NA,NA,NA
"2447",2014,"HS",7,NA,NA,65746,25644,NA,NA,NA,NA
"2448",2014,"HS",8,NA,NA,65020,50106,NA,NA,NA,NA
"2449",2014,"HS",9,NA,NA,62962,36566,NA,NA,NA,NA
"2450",2014,"HS",10,NA,NA,116512,32643,NA,NA,NA,NA
"2451",2014,"HS",11,NA,NA,56168,37209,NA,NA,NA,NA
"2452",2014,"HS",12,NA,NA,44629,50247,NA,NA,NA,NA
"2453",2014,"HS",13,NA,NA,41744,26568,NA,NA,NA,NA
"2454",2014,"HS",14,NA,NA,73742,30965,NA,NA,NA,NA
"2455",2014,"HS",15,NA,NA,123448,12490,NA,NA,NA,NA
"2456",2014,"HS",16,NA,NA,89193,53575,NA,NA,NA,NA
"2457",2014,"HS",17,NA,NA,118318,11646,NA,NA,NA,NA
"2458",2014,"HS",18,NA,NA,96020,11179,NA,NA,NA,NA
"2459",2014,"HS",19,NA,NA,93150,18067,NA,NA,NA,NA
"2460",2014,"HS",20,NA,NA,62763,18945,NA,NA,NA,NA
"2461",2014,"HS",21,NA,NA,35364,30620,NA,NA,NA,NA
"2462",2014,"HS",22,NA,NA,82153,27747,NA,NA,NA,NA
"2463",2014,"HS",23,NA,NA,43687,61123,NA,NA,NA,NA
"2464",2014,"HS",24,NA,NA,89490,29589,NA,NA,NA,NA
"2465",2014,"HS",25,NA,NA,65817,21958,NA,NA,NA,NA
"2466",2014,"HS",26,NA,NA,26630,42835,NA,NA,NA,NA
"2467",2014,"HS",27,NA,NA,58936,16032,NA,NA,NA,NA
"2468",2014,"HS",28,NA,NA,88281,38440,NA,NA,NA,NA
"2469",2014,"HS",29,NA,NA,97190,35244,NA,NA,NA,NA
"2470",2014,"HS",30,NA,NA,49991,24444,NA,NA,NA,NA
"2471",2014,"HS",31,NA,NA,33188,23857,NA,NA,NA,NA
"2472",2014,"HS",32,NA,NA,26687,22366,NA,NA,NA,NA
"2473",2014,"HS",33,NA,NA,25925,45089,NA,NA,NA,NA
"2474",2014,"HS",34,NA,NA,32639,61926,NA,NA,NA,NA
"2475",2014,"HS",35,NA,NA,64812,60566,NA,NA,NA,NA
"2476",2014,"HS",36,NA,NA,29887,40925,NA,NA,NA,NA
"2477",2014,"HS",37,NA,NA,82865,50074,NA,NA,NA,NA
"2478",2014,"HS",38,NA,NA,43002,56441,NA,NA,NA,NA
"2479",2014,"HS",39,NA,NA,36076,15589,NA,NA,NA,NA
"2480",2014,"HS",40,NA,NA,34871,36984,NA,NA,NA,NA
"2481",2014,"HS",41,NA,NA,65859,44893,NA,NA,NA,NA
"2482",2014,"HS",42,NA,NA,48121,53890,NA,NA,NA,NA
"2483",2014,"HS",43,NA,NA,55633,25811,NA,NA,NA,NA
"2484",2014,"HS",44,NA,NA,58755,51734,NA,NA,NA,NA
"2485",2014,"HS",45,NA,NA,51495,31360,NA,NA,NA,NA
"2486",2014,"HS",46,NA,NA,48657,18186,NA,NA,NA,NA
"2487",2014,"HS",47,NA,NA,29385,15830,NA,NA,NA,NA
"2488",2014,"HS",48,NA,NA,33366,24201,NA,NA,NA,NA
"2489",2014,"HS",49,NA,NA,35225,20548,NA,NA,NA,NA
"2490",2014,"HS",50,NA,NA,85527,30850,NA,NA,NA,NA
"2491",2014,"HS",51,NA,NA,44968,8355,NA,NA,NA,NA
"2492",2014,"HS",52,NA,NA,28462,20121,NA,NA,NA,NA
"2493",2014,"HS",53,NA,NA,30504,5319,NA,NA,NA,NA
"2494",2014,"HS",54,NA,NA,74122,15370,NA,NA,NA,NA
"2495",2014,"HS",55,NA,NA,37912,50665,NA,NA,NA,NA
"2496",2014,"HS",56,NA,NA,39323,23237,NA,NA,NA,NA
"2497",2014,"HS",57,NA,NA,38193,26808,NA,NA,NA,NA
"2498",2014,"HS",58,NA,NA,37733,20792,NA,NA,NA,NA
"2499",2014,"HS",59,NA,NA,29479,2959,NA,NA,NA,NA
"2500",2014,"HS",60,NA,NA,25440,32608,NA,NA,NA,NA
"2501",2014,"HS",61,NA,NA,34398,25825,NA,NA,NA,NA
"2502",2014,"HS",62,NA,NA,58463,17035,NA,NA,NA,NA
"2503",2014,"HS",63,NA,NA,30242,12915,NA,NA,NA,NA
"2504",2014,"HS",64,NA,NA,42115,7969,NA,NA,NA,NA
"2505",2014,"HS",65,NA,NA,38439,39456,NA,NA,NA,NA
"2506",2014,"HS",66,NA,NA,57989,52862,NA,NA,NA,NA
"2507",2014,"HS",67,NA,NA,29335,51936,NA,NA,NA,NA
"2508",2014,"HS",68,NA,NA,40488,60875,NA,NA,NA,NA
"2509",2014,"HS",69,NA,NA,32538,16515,NA,NA,NA,NA
"2510",2014,"HS",70,NA,NA,50403,28921,NA,NA,NA,NA
"2511",2014,"HS",71,NA,NA,38175,67220,NA,NA,NA,NA
"2512",2014,"HS",72,NA,NA,48700,56522,NA,NA,NA,NA
"2513",2014,"HS",73,NA,NA,44481,72936,NA,NA,NA,NA
"2514",2014,"HS",74,NA,NA,52905,66327,NA,NA,NA,NA
"2515",2014,"HS",75,NA,NA,38038,62635,NA,NA,NA,NA
"2516",2014,"HS",76,NA,NA,49576,54143,NA,NA,NA,NA
"2517",2014,"HS",77,NA,NA,65629,68442,NA,NA,NA,NA
"2518",2014,"HS",78,NA,NA,77199,45950,NA,NA,NA,NA
"2519",2014,"HS",79,NA,NA,51290,35104,NA,NA,NA,NA
"2520",2014,"HS",80,NA,NA,37430,19122,NA,NA,NA,NA
"2521",2016,"SEN",1,177049,248559,NA,NA,NA,NA,NA,NA
"2522",2016,"SEN",2,294817,105334,NA,NA,NA,NA,NA,NA
"2523",2016,"SEN",3,260673,111812,NA,NA,NA,NA,NA,NA
"2524",2016,"SEN",4,157635,187274,NA,NA,NA,NA,NA,NA
"2525",2016,"SEN",5,165331,131521,NA,NA,NA,NA,NA,NA
"2526",2016,"SEN",6,235858,92112,NA,NA,NA,NA,NA,NA
"2527",2016,"SEN",7,272178,125367,NA,NA,NA,NA,NA,NA
"2528",2016,"SEN",8,156320,194747,NA,NA,NA,NA,NA,NA
"2529",2016,"SEN",9,369492,33067,NA,NA,NA,NA,NA,NA
"2530",2016,"SEN",10,245770,65096,NA,NA,NA,NA,NA,NA
"2531",2016,"SEN",11,378265,44436,NA,NA,NA,NA,NA,NA
"2532",2016,"SEN",12,135740,87910,NA,NA,NA,NA,NA,NA
"2533",2016,"SEN",13,316393,73823,NA,NA,NA,NA,NA,NA
"2534",2016,"SEN",14,101711,62447,NA,NA,NA,NA,NA,NA
"2535",2016,"SEN",15,263671,76765,NA,NA,NA,NA,NA,NA
"2536",2016,"SEN",16,109092,183148,NA,NA,NA,NA,NA,NA
"2537",2016,"SEN",17,268403,125324,NA,NA,NA,NA,NA,NA
"2538",2016,"SEN",18,232151,57385,NA,NA,NA,NA,NA,NA
"2539",2016,"SEN",19,224858,118886,NA,NA,NA,NA,NA,NA
"2540",2016,"SEN",20,171754,67746,NA,NA,NA,NA,NA,NA
"2541",2016,"SEN",21,155077,145845,NA,NA,NA,NA,NA,NA
"2542",2016,"SEN",22,184728,65009,NA,NA,NA,NA,NA,NA
"2543",2016,"SEN",23,156820,167374,NA,NA,NA,NA,NA,NA
"2544",2016,"SEN",24,218262,26774,NA,NA,NA,NA,NA,NA
"2545",2016,"SEN",25,248390,125475,NA,NA,NA,NA,NA,NA
"2546",2016,"SEN",26,329515,106146,NA,NA,NA,NA,NA,NA
"2547",2016,"SEN",27,244079,147443,NA,NA,NA,NA,NA,NA
"2548",2016,"SEN",28,157425,163695,NA,NA,NA,NA,NA,NA
"2549",2016,"SEN",29,177916,135925,NA,NA,NA,NA,NA,NA
"2550",2016,"SEN",30,268759,24538,NA,NA,NA,NA,NA,NA
"2551",2016,"SEN",31,166535,106946,NA,NA,NA,NA,NA,NA
"2552",2016,"SEN",32,217217,91013,NA,NA,NA,NA,NA,NA
"2553",2016,"SEN",33,199622,38304,NA,NA,NA,NA,NA,NA
"2554",2016,"SEN",34,178543,109365,NA,NA,NA,NA,NA,NA
"2555",2016,"SEN",35,233466,46634,NA,NA,NA,NA,NA,NA
"2556",2016,"SEN",36,205839,195915,NA,NA,NA,NA,NA,NA
"2557",2016,"SEN",37,211501,185754,NA,NA,NA,NA,NA,NA
"2558",2016,"SEN",38,176624,197842,NA,NA,NA,NA,NA,NA
"2559",2016,"SEN",39,278594,131809,NA,NA,NA,NA,NA,NA
"2560",2016,"SEN",40,206416,78922,NA,NA,NA,NA,NA,NA
"2561",2016,"HS",1,78448,123348,NA,NA,NA,NA,NA,NA
"2562",2016,"HS",2,129765,60457,NA,NA,NA,NA,NA,NA
"2563",2016,"HS",3,70105,94699,NA,NA,NA,NA,NA,NA
"2564",2016,"HS",4,123163,58516,NA,NA,NA,NA,NA,NA
"2565",2016,"HS",5,74313,105839,NA,NA,NA,NA,NA,NA
"2566",2016,"HS",6,98850,124903,NA,NA,NA,NA,NA,NA
"2567",2016,"HS",7,113064,42943,NA,NA,NA,NA,NA,NA
"2568",2016,"HS",8,97714,77439,NA,NA,NA,NA,NA,NA
"2569",2016,"HS",9,106100,56775,NA,NA,NA,NA,NA,NA
"2570",2016,"HS",10,179560,42629,NA,NA,NA,NA,NA,NA
"2571",2016,"HS",11,106659,63724,NA,NA,NA,NA,NA,NA
"2572",2016,"HS",12,74393,88102,NA,NA,NA,NA,NA,NA
"2573",2016,"HS",13,85954,43398,NA,NA,NA,NA,NA,NA
"2574",2016,"HS",14,136210,47918,NA,NA,NA,NA,NA,NA
"2575",2016,"HS",15,200652,16156,NA,NA,NA,NA,NA,NA
"2576",2016,"HS",16,155538,70523,NA,NA,NA,NA,NA,NA
"2577",2016,"HS",17,205037,16172,NA,NA,NA,NA,NA,NA
"2578",2016,"HS",18,168004,16503,NA,NA,NA,NA,NA,NA
"2579",2016,"HS",19,174463,28501,NA,NA,NA,NA,NA,NA
"2580",2016,"HS",20,125695,31825,NA,NA,NA,NA,NA,NA
"2581",2016,"HS",21,69630,50303,NA,NA,NA,NA,NA,NA
"2582",2016,"HS",22,160498,42176,NA,NA,NA,NA,NA,NA
"2583",2016,"HS",23,80259,92731,NA,NA,NA,NA,NA,NA
"2584",2016,"HS",24,156218,31835,NA,NA,NA,NA,NA,NA
"2585",2016,"HS",25,118083,33533,NA,NA,NA,NA,NA,NA
"2586",2016,"HS",26,51358,65435,NA,NA,NA,NA,NA,NA
"2587",2016,"HS",27,113260,25189,NA,NA,NA,NA,NA,NA
"2588",2016,"HS",28,148579,48553,NA,NA,NA,NA,NA,NA
"2589",2016,"HS",29,157501,51660,NA,NA,NA,NA,NA,NA
"2590",2016,"HS",30,95014,38914,NA,NA,NA,NA,NA,NA
"2591",2016,"HS",31,62113,32920,NA,NA,NA,NA,NA,NA
"2592",2016,"HS",32,47156,31696,NA,NA,NA,NA,NA,NA
"2593",2016,"HS",33,59581,81306,NA,NA,NA,NA,NA,NA
"2594",2016,"HS",34,59080,104394,NA,NA,NA,NA,NA,NA
"2595",2016,"HS",35,95942,84067,NA,NA,NA,NA,NA,NA
"2596",2016,"HS",36,76812,67458,NA,NA,NA,NA,NA,NA
"2597",2016,"HS",37,141108,64125,NA,NA,NA,NA,NA,NA
"2598",2016,"HS",38,102575,91733,NA,NA,NA,NA,NA,NA
"2599",2016,"HS",39,105717,28039,NA,NA,NA,NA,NA,NA
"2600",2016,"HS",40,85358,63146,NA,NA,NA,NA,NA,NA
"2601",2016,"HS",41,134013,66718,NA,NA,NA,NA,NA,NA
"2602",2016,"HS",42,81326,88624,NA,NA,NA,NA,NA,NA
"2603",2016,"HS",43,128801,47555,NA,NA,NA,NA,NA,NA
"2604",2016,"HS",44,107071,69329,NA,NA,NA,NA,NA,NA
"2605",2016,"HS",45,124853,50768,NA,NA,NA,NA,NA,NA
"2606",2016,"HS",46,125101,30346,NA,NA,NA,NA,NA,NA
"2607",2016,"HS",47,87195,30842,NA,NA,NA,NA,NA,NA
"2608",2016,"HS",48,96892,42089,NA,NA,NA,NA,NA,NA
"2609",2016,"HS",49,87649,35237,NA,NA,NA,NA,NA,NA
"2610",2016,"HS",50,181050,43262,NA,NA,NA,NA,NA,NA
"2611",2016,"HS",51,121295,14707,NA,NA,NA,NA,NA,NA
"2612",2016,"HS",52,84559,36904,NA,NA,NA,NA,NA,NA
"2613",2016,"HS",53,87768,9961,NA,NA,NA,NA,NA,NA
"2614",2016,"HS",54,172363,20480,NA,NA,NA,NA,NA,NA
"2615",2016,"HS",55,91567,81831,NA,NA,NA,NA,NA,NA
"2616",2016,"HS",56,79482,38674,NA,NA,NA,NA,NA,NA
"2617",2016,"HS",57,105951,45625,NA,NA,NA,NA,NA,NA
"2618",2016,"HS",58,110922,34043,NA,NA,NA,NA,NA,NA
"2619",2016,"HS",59,92086,5172,NA,NA,NA,NA,NA,NA
"2620",2016,"HS",60,77160,61711,NA,NA,NA,NA,NA,NA
"2621",2016,"HS",61,89375,45235,NA,NA,NA,NA,NA,NA
"2622",2016,"HS",62,145289,23125,NA,NA,NA,NA,NA,NA
